100 40 20 0.8 9
1	64	73.39	2.85620377424
2	64	71.36	2.28700677743
3	62	69.65	2.37223523286
4	63	68.45	2.28637267303
5	62	66.97	2.43086404392
6	60	65.87	2.37341526076
7	59	65.25	2.55098020376
8	52	64.4	2.66833281283
9	52	63.54	2.84049291497
10	53	62.72	3.03341391834
11	52	61.73	3.14596567051
12	52	60.72	2.71691000955
13	53	59.22	2.36042369078
14	52	58.05	2.15580611373
15	52	57.03	2.41020745995
16	50	56.23	2.44481083113
17	50	55.18	2.08508992612
18	50	54.63	2.11969337405
19	50	53.69	1.93233019953
20	49	53.5	2.25610283454
21	48	52.59	1.93956180618
22	49	52.33	1.96496819313
23	48	52.2	1.96468827044
24	48	51.76	1.79510445379
25	47	51.84	2.1941741043
26	47	51.04	1.98454024902
27	47	50.3	2.02731349327
28	47	50.13	2.01323123361
29	45	50.06	2.23973212684
30	46	49.62	1.9223943404
31	44	49.32	1.97423402868
32	44	49.48	2.0123617965
33	44	49.39	2.21311996964
34	44	48.84	2.13410402746
35	42	48.36	2.55154854941
36	43	47.71	1.92507142725
37	43	47.42	2.14093437545
38	42	47.44	2.74707116763
39	39	46.93	2.52291498073
40	39	46.12	2.62404268258
41	38	45.83	2.52212212234
42	38	45.39	2.4531408439
43	38	45.08	2.39449368343
44	39	45.24	2.95675497801
45	39	44.2	2.04450483003
46	39	44.18	2.4015828114
47	38	43.65	2.08026440627
48	38	43.87	2.74464934008
49	38	42.86	2.32817525114
50	37	42.67	2.5536444545
51	37	42.41	2.68735929864
52	37	42.15	2.49148550066
53	37	42.17	2.19570034385
54	37	41.87	2.41103712124
55	37	41.4	2.63438797446
56	36	41.44	2.31222836242
57	36	41.13	2.27004405244
58	35	40.97	2.37678354084
59	35	40.8	2.75680975042
60	34	40.56	2.69562608683
61	34	40.23	2.22645458072
62	34	40.06	2.55663841792
63	34	39.94	2.72697634753
64	34	39.7	2.62106848442
65	34	39.63	2.86585065905
66	34	39.26	2.44384942253
67	33	39.33	2.54972547542
68	33	38.97	2.62851669198
69	33	38.5	2.53179778023
70	34	38.79	2.53493589663
71	34	38.51	2.49196709449
72	34	38.51	2.58261495388
73	34	38.53	2.19752133095
74	33	38.35	2.42641711171
