200 50 100 0.5 33
1	51	60.085	3.66302811892
2	50	55.825	2.73210084001
3	46	52.855	2.4070677182
4	43	51.075	2.58638260897
5	42	49.04	2.42247807008
6	41	47.015	2.25937491355
7	40	45.325	2.3620700667
8	39	43.92	2.25024443117
9	38	42.485	2.37482104589
10	34	40.965	2.28117842353
11	33	39.71	2.49717840772
12	32	37.86	2.27385135838
13	30	36.19	1.93233019953
14	29	34.8	2.12132034356
15	28	33.695	2.26096771317
16	28	32.515	2.26710718759
17	27	31.11	2.42649953637
18	25	29.615	2.08009014228
19	24	28.805	2.21967903085
20	24	28.475	2.38524107796
21	23	27.575	1.98856103753
22	23	26.555	2.14871473211
23	22	26.005	2.32486021085
24	21	25.06	2.14858092703
25	19	24.435	2.34430693383
26	19	23.915	2.33618813455
27	19	22.85	2.24666419387
28	19	22.455	2.39957808791
29	17	21.825	2.46462471788
30	17	20.95	2.47133567125
31	17	20.135	2.51530813222
32	16	18.835	2.23557039701
33	16	18.77	2.48939751747
34	16	18.255	2.22485392779
35	15	18.07	2.34202903483
36	15	17.815	2.3813389091
37	15	17.755	2.50099480207
38	15	17.77	2.54108244652
39	14	17.4	2.55929677841
40	14	16.99	2.44742722057
41	14	17.23	2.63193844913
42	14	16.855	2.49077799091
43	14	16.975	2.65976972687
44	14	16.9	2.57487863792
45	13	16.535	2.41842407365
46	13	16.08	2.59299055147
47	13	16.09	2.61570258248
48	13	15.855	2.53455617417
49	13	15.81	2.61417290935
50	13	15.13	2.52053565736
51	13	15.205	2.65008962113
52	13	15.38	2.67873104286
53	13	15.05	2.6072015649
54	13	15.59	2.69107785097
55	13	14.89	2.40372627393
56	13	15.17	2.47610581357
57	13	15.095	2.60307030255
58	13	15.16	2.6027677576
59	13	15.265	2.62007156391
60	13	15.105	2.61609919537
61	13	15.2	2.67955220139
62	13	15.115	2.56549702787
63	13	15.125	2.59603062386
64	13	14.965	2.50075488603
65	13	15.58	2.68208873828
66	13	15.395	2.66439017413
67	13	15.25	2.65659556576
68	13	15.36	2.70192523953
69	13	14.855	2.51077179369
70	13	15.535	2.60168695273
71	13	15.085	2.58800598917
72	13	15.19	2.62942959594
73	13	15.415	2.70975552403
74	13	15.405	2.64971224853
75	13	15.16	2.58154992204
76	13	15.245	2.65612029095
77	13	15.23	2.77976617722
78	13	15.11	2.62066785381
79	13	14.86	2.45365034184
80	13	15.165	2.66228755021
81	13	15.22	2.67798431661
82	13	15.295	2.70332665433
83	13	15.47	2.69055756303
84	13	15.645	2.63419342494
85	13	15.195	2.62049136614
86	13	15.34	2.65977442653
87	13	15.37	2.66328744224
88	13	15.285	2.58916492329
89	13	14.9	2.46981780705
90	13	15.15	2.49549594269
91	13	15.48	2.79456615595
92	13	15.23	2.63003802254
93	13	14.765	2.46369133619
94	13	15.6	2.75862284483
95	13	15.295	2.64725801538
96	13	15.425	2.7557893606
97	13	15.215	2.64362913435
98	13	15.405	2.66851550492
99	13	15.185	2.63832806906
100	13	15.41	2.7188048845
101	13	15.165	2.57832794656
102	13	15.125	2.53167434715
103	13	15.275	2.64941031175
104	13	15.29	2.71401915984
105	13	15.305	2.59845627248
106	13	15.0	2.55342906696
107	13	14.74	2.31136323411
108	13	15.185	2.60782955731
109	13	15.48	2.65133928421
110	13	15.115	2.65740004516
111	13	15.235	2.70365955697
112	13	15.32	2.60338241524
113	13	15.205	2.62163593964
114	13	15.39	2.58416330753
115	13	15.055	2.56943087084
116	13	14.81	2.43595976978
117	13	15.33	2.60213373984
118	13	15.16	2.75397893964
119	13	15.07	2.51894819319
120	13	14.945	2.64044977229
121	13	15.315	2.6675410025
122	13	15.14	2.67589237452
123	13	15.32	2.61679192906
124	13	15.315	2.64873082815
125	13	14.71	2.46898764679
126	13	14.72	2.4252010226
127	13	15.05	2.60336320939
128	13	14.975	2.63332014765
129	13	14.88	2.57402408691
130	13	15.235	2.71289052488
131	13	15.355	2.73294255337
132	13	15.125	2.59603062386
133	13	15.195	2.62049136614
134	13	15.335	2.65005188628
135	13	15.33	2.67602316881
136	13	14.95	2.56661255354
137	13	15.235	2.71289052488
138	13	15.39	2.70516173269
139	13	15.075	2.64185067708
140	13	15.23	2.66403828801
141	13	15.11	2.56279144684
142	13	15.195	2.67712065473
143	13	15.055	2.59267718777
144	13	15.245	2.67861438061
145	13	14.9	2.38117617996
146	13	14.995	2.51892338113
147	13	15.37	2.59867273815
148	13	15.165	2.62255123877
149	13	15.08	2.57557760512
150	13	15.245	2.60287821459
151	13	15.42	2.76470613267
152	13	15.34	2.62190770242
153	13	15.57	2.67863771347
154	13	15.06	2.5605468166
155	13	15.41	2.72798460406
156	13	15.105	2.56982003261
